Country,State,District,Year,Reported land area ,Forest land area,Land area under non-agricultural uses,Barren and unculturable land area,Permanent pasture and other grazing land area,Land under miscellaneous Tree Crops and Groves not included in Net Area Sown,Culturable waste land area,Fallow lands other than current fallow lands,Current Fallow land area,Net sown land area,Cropped land area,Land area sown more than once
India,Uttar Pradesh,Bahraich,"Agriculture Year (Jul - Jun), 2011",486062.000,67926.000,57629.000,3762.000,518.000,5990.000,2126.000,5083.000,12172.000,330856.000,500431.000,169575.000
India,Tamil Nadu,Cuddalore,"Agriculture Year (Jul - Jun), 2012",367781.000,1415.000,58794.000,14623.000,604.000,15058.000,5915.000,23606.000,41374.000,206392.000,274887.000,68495.000
India,Karnataka,Uttara Kannada,"Agriculture Year (Jul - Jun), 2014",1024679.000,813595.000,34598.000,16207.000,16625.000,4806.000,6450.000,14142.000,6275.000,111981.000,122451.000,10470.000
India,Nagaland,Noklak,"Agriculture Year (Jul - Jun), 2014",,,,,,,,,,,,
India,Ladakh,Kargil,"Agriculture Year (Jul - Jun), 2011",19459.000,64.000,665.000,4140.000,0.000,362.000,3118.000,24.000,1219.000,9867.000,10775.000,908.000
India,Telangana,Jayashankar Bhupalapally,"Agriculture Year (Jul - Jun), 2012",249178.898,63022.465,16935.753,14745.903,8711.373,6196.486,3599.422,12737.368,15160.670,108069.458,146128.030,38058.572
India,Jharkhand,Latehar,"Agriculture Year (Jul - Jun), 2018",383490.000,195018.000,14951.000,24758.000,1483.000,3308.000,14381.000,42260.000,48067.000,39264.000,59258.000,19994.000
India,Rajasthan,Udaipur,"Agriculture Year (Jul - Jun), 2011",1388255.000,397137.000,155806.000,315394.000,83186.000,155.000,122021.000,54800.000,16965.000,242791.000,348156.000,105365.000
India,Punjab,Kapurthala,"Agriculture Year (Jul - Jun), 2015",166541.000,1465.000,30285.000,23.000,0.000,0.000,652.000,0.000,181.000,133935.000,266410.000,132475.000
India,Telangana,Sangareddy,"Agriculture Year (Jul - Jun), 2014",442531.955,41834.377,34723.959,23931.610,13160.671,1678.502,8579.420,24319.277,78778.281,215525.857,252113.803,36587.946
India,The Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,"Agriculture Year (Jul - Jun), 2017",48882.000,20351.000,3751.000,87.000,922.000,0.000,467.000,2145.000,2350.000,18809.000,23297.000,4488.000
India,Madhya Pradesh,Datia,"Agriculture Year (Jul - Jun), 2015",307173.000,29435.000,18498.000,16172.000,6059.000,3995.000,11142.000,5963.000,8140.000,207769.000,281218.000,73449.000
India,Uttarakhand,Chamoli,"Agriculture Year (Jul - Jun), 2012",851764.000,506100.000,60920.000,72228.000,27122.000,139757.000,10999.000,1668.000,280.000,32690.000,49952.000,17262.000
India,Puducherry,Yanam,"Agriculture Year (Jul - Jun), 2011",1235.000,0.000,0.000,0.000,0.000,481.000,10.000,91.000,38.000,615.000,904.000,289.000
India,Jammu And Kashmir,Baramulla,"Agriculture Year (Jul - Jun), 2012",109470.000,1054.000,17339.000,4300.000,3872.000,759.000,11208.000,439.000,5947.000,64552.000,65734.000,1182.000
India,Karnataka,Bengaluru Rural,"Agriculture Year (Jul - Jun), 2017",229519.000,11322.000,46938.000,11124.000,3879.000,13429.000,3898.000,17331.000,21140.000,100458.000,103291.000,2833.000
India,Rajasthan,Jaipur,"Agriculture Year (Jul - Jun), 2018",1114046.000,82814.000,97694.000,61047.000,73477.000,897.000,41590.000,64536.000,54558.000,637433.000,980987.000,343554.000
India,Odisha,Rayagada,"Agriculture Year (Jul - Jun), 2014",752233.000,281233.000,30000.000,204000.000,10000.000,9000.000,9000.000,23000.000,42000.000,144000.000,152833.000,8833.000
India,Madhya Pradesh,Niwari,"Agriculture Year (Jul - Jun), 2013",127784.730,17548.273,9529.559,13882.083,4796.472,39.552,5692.736,5112.130,603.679,70580.247,118507.444,47927.197
India,Odisha,Deogarh,"Agriculture Year (Jul - Jun), 2017",171473.000,79000.000,14000.000,4000.000,6000.000,1000.000,10000.000,7000.000,5000.000,45473.000,50920.000,5447.000
India,Meghalaya,East Jaintia Hills,"Agriculture Year (Jul - Jun), 2016",199124.000,84077.000,8462.000,7100.000,0.000,9516.000,68701.000,9172.000,5420.000,6676.000,6731.000,55.000
India,Mizoram,Aizawl,"Agriculture Year (Jul - Jun), 2014",,,,,,,,,,,,
India,Jammu And Kashmir,Doda,"Agriculture Year (Jul - Jun), 2013",187797.000,100209.000,15201.000,15070.000,2232.000,5368.000,8310.000,227.000,10561.000,30619.000,39622.000,9003.000
India,Uttar Pradesh,Etah,"Agriculture Year (Jul - Jun), 2016",244068.000,1034.000,24628.000,1580.000,347.000,206.000,9173.000,3488.000,5489.000,198123.000,332524.000,134401.000
India,Jammu And Kashmir,Bandipora,"Agriculture Year (Jul - Jun), 2013",34368.000,330.000,3900.000,2278.000,3403.000,79.000,1714.000,1189.000,1166.000,20309.000,23828.000,3519.000
India,Telangana,Nalgonda,"Agriculture Year (Jul - Jun), 2012",722035.440,42121.945,65084.599,61530.704,32977.853,3748.094,14778.402,81362.847,129196.174,291234.820,346649.012,55414.192
India,West Bengal,Coochbehar,"Agriculture Year (Jul - Jun), 2016",331565.000,4256.000,64142.000,0.000,5.000,6053.000,178.000,0.000,800.000,256131.000,509463.000,253332.000
India,Uttar Pradesh,Sambhal,"Agriculture Year (Jul - Jun), 2016",245330.000,232.000,36790.000,79.000,391.000,3253.000,1050.000,2559.000,8300.000,192676.000,373291.000,180615.000
India,Uttar Pradesh,Basti,"Agriculture Year (Jul - Jun), 2016",277039.000,4368.000,41950.000,3605.000,516.000,5702.000,4135.000,8332.000,9877.000,198554.000,339255.000,140701.000
India,Kerala,Idukki,"Agriculture Year (Jul - Jun), 2011",436328.000,198413.000,23827.000,1808.000,82.000,497.000,2298.000,919.000,1576.000,206908.000,276493.000,69585.000
India,Telangana,Karimnagar,"Agriculture Year (Jul - Jun), 2012",220948.429,46796.664,17987.030,17933.582,7714.974,2017.371,4476.341,5298.987,15363.419,103360.060,141460.629,38100.569
India,Kerala,Wayanad,"Agriculture Year (Jul - Jun), 2015",212966.000,78787.000,16776.000,78.000,0.000,40.000,952.000,763.000,2257.000,113313.000,181423.000,68110.000
India,West Bengal,Dinajpur Uttar,"Agriculture Year (Jul - Jun), 2014",312466.000,580.000,33099.000,43.000,0.000,2683.000,90.000,66.000,250.000,275655.000,496257.000,220602.000
India,Uttar Pradesh,Mirzapur,"Agriculture Year (Jul - Jun), 2015",452508.000,109333.000,57501.000,8163.000,493.000,15499.000,10515.000,13753.000,28307.000,208944.000,300733.000,91789.000
India,Ladakh,Leh Ladakh,"Agriculture Year (Jul - Jun), 2015",45167.000,0.000,2999.000,27474.000,0.000,1732.000,2567.000,32.000,439.000,9924.000,10542.000,618.000
India,Jammu And Kashmir,Pulwama,"Agriculture Year (Jul - Jun), 2016",60912.000,320.000,8387.000,2542.000,5953.000,1102.000,3617.000,171.000,4162.000,34658.000,58023.000,23365.000
India,Telangana,Vikarabad,"Agriculture Year (Jul - Jun), 2018",361180.000,44548.000,17542.000,16219.000,9083.000,1264.000,6115.000,20769.000,53405.000,192235.000,194394.000,2159.000
India,Rajasthan,Ganganagar,"Agriculture Year (Jul - Jun), 2014",1093290.000,60472.000,71316.000,1919.000,140.000,6799.000,22709.000,79982.000,63625.000,786328.000,1277609.000,491281.000
India,West Bengal,Maldah,"Agriculture Year (Jul - Jun), 2014",370862.000,1679.000,81767.000,0.000,0.000,2853.000,86.000,204.000,49954.000,234319.000,453708.000,219389.000
India,West Bengal,Darjeeling,"Agriculture Year (Jul - Jun), 2011",222027.234,84982.111,26344.966,1757.286,386.112,1799.581,890.922,2166.592,11843.945,91855.719,131496.983,39641.264
India,Rajasthan,Sikar,"Agriculture Year (Jul - Jun), 2013",774244.000,61113.000,36569.000,18350.000,40160.000,105.000,8747.000,42437.000,42681.000,524082.000,787105.000,263023.000
India,West Bengal,Maldah,"Agriculture Year (Jul - Jun), 2011",370862.000,1679.000,75275.000,0.000,0.000,2933.000,80.000,304.000,59518.000,231073.000,438771.000,207698.000
India,Nagaland,Noklak,"Agriculture Year (Jul - Jun), 2016",,,,,,,,,,,,
India,Madhya Pradesh,Chhindwara,"Agriculture Year (Jul - Jun), 2014",1184923.000,477384.000,52483.000,21073.000,53732.000,30.000,28999.000,20704.000,20411.000,510107.000,725172.000,215065.000
India,Rajasthan,Dausa,"Agriculture Year (Jul - Jun), 2016",341428.000,26364.000,19950.000,17192.000,25541.000,213.000,5295.000,9852.000,9198.000,227823.000,377386.000,149563.000
India,Uttar Pradesh,Auraiya,"Agriculture Year (Jul - Jun), 2016",206126.000,10275.000,22450.000,6542.000,1296.000,977.000,4344.000,6365.000,8764.000,145113.000,254615.000,109502.000
India,Karnataka,Bengaluru Rural,"Agriculture Year (Jul - Jun), 2012",229519.000,11322.000,39978.000,11124.000,3879.000,13533.000,3898.000,13794.000,12014.000,119977.000,122960.000,2983.000
India,Odisha,Ganjam,"Agriculture Year (Jul - Jun), 2014",866990.000,314990.000,71000.000,53000.000,16000.000,13000.000,27000.000,37000.000,57000.000,278000.000,337952.000,59952.000
India,Himachal Pradesh,Solan,"Agriculture Year (Jul - Jun), 2016",180945.000,20222.000,13529.000,11236.000,79319.000,1061.000,12943.000,2804.000,3926.000,35905.000,55561.000,19656.000
India,Uttar Pradesh,Gorakhpur,"Agriculture Year (Jul - Jun), 2016",335217.000,5842.000,49290.000,4300.000,205.000,2754.000,5210.000,11410.000,18170.000,238036.000,402085.000,164049.000
India,Jharkhand,Godda,"Agriculture Year (Jul - Jun), 2018",231842.000,23671.000,24859.000,17610.000,6256.000,8750.000,9411.000,22688.000,75396.000,43201.000,57406.000,14205.000
India,Uttar Pradesh,Ayodhya,"Agriculture Year (Jul - Jun), 2014",260266.000,3299.000,40005.000,3625.000,2033.000,7492.000,4471.000,8244.000,18444.000,172653.000,272504.000,99851.000
India,Uttar Pradesh,Kanpur Dehat,"Agriculture Year (Jul - Jun), 2017",314984.000,5797.000,32224.000,14980.000,370.000,1684.000,3958.000,9275.000,28182.000,218514.000,315591.000,97077.000
India,Madhya Pradesh,Sehore,"Agriculture Year (Jul - Jun), 2011",656368.000,172383.000,41479.000,9410.000,27691.000,37.000,7590.000,1780.000,226.000,395772.000,694634.000,298862.000
India,Uttar Pradesh,Ghazipur,"Agriculture Year (Jul - Jun), 2016",333214.000,111.000,50980.000,2950.000,630.000,3365.000,3085.000,4860.000,8351.000,258882.000,442288.000,183406.000
India,Telangana,Sangareddy,"Agriculture Year (Jul - Jun), 2018",445105.000,20962.000,33520.000,15285.000,3370.000,833.000,8031.000,43814.000,77610.000,241680.000,258978.000,17298.000
India,Tamil Nadu,Coimbatore,"Agriculture Year (Jul - Jun), 2013",496169.762,114821.603,78393.684,4891.927,185.166,3421.050,8668.215,74179.899,31451.242,180156.977,186197.317,6040.340
India,Kerala,Kasaragod,"Agriculture Year (Jul - Jun), 2013",199166.000,5625.000,28606.000,3700.000,0.000,344.000,8560.000,2138.000,2129.000,148064.000,151871.000,3807.000
India,Kerala,Thrissur,"Agriculture Year (Jul - Jun), 2014",302919.000,103619.000,44639.000,151.000,2.000,176.000,9063.000,7699.000,7753.000,129817.000,174797.000,44980.000
India,Madhya Pradesh,Dindori,"Agriculture Year (Jul - Jun), 2016",358935.000,25420.000,28119.000,11099.000,13272.000,16.000,17078.000,28422.000,34745.000,200764.000,289520.000,88756.000
India,Karnataka,Koppal,"Agriculture Year (Jul - Jun), 2015",552495.000,29451.000,42188.000,23465.000,17842.000,210.000,2568.000,27010.000,22040.000,387721.000,459736.000,72015.000
India,Tamil Nadu,Vellore,"Agriculture Year (Jul - Jun), 2016",232927.241,63850.812,31764.880,8043.221,1542.703,1161.847,2221.791,32665.479,30532.213,61144.296,72796.206,11651.910
India,Madhya Pradesh,Neemuch,"Agriculture Year (Jul - Jun), 2016",393555.000,94413.000,48938.000,39827.000,9366.000,3.000,16565.000,623.000,439.000,183381.000,311659.000,128278.000
India,Punjab,Gurdaspur,"Agriculture Year (Jul - Jun), 2015",257097.000,6160.000,18755.000,2015.000,0.000,0.000,0.000,0.000,21156.000,209011.000,412414.000,203403.000
India,Jammu And Kashmir,Srinagar,"Agriculture Year (Jul - Jun), 2017",11703.000,700.000,1871.000,595.000,57.000,28.000,54.000,930.000,1528.000,5940.000,8229.000,2289.000
India,Uttar Pradesh,Ghaziabad,"Agriculture Year (Jul - Jun), 2017",92658.000,1824.000,29647.000,1230.000,8.000,142.000,2173.000,2582.000,4096.000,50956.000,75795.000,24839.000
India,Odisha,Deogarh,"Agriculture Year (Jul - Jun), 2012",264581.000,156022.000,17000.000,6000.000,6000.000,1000.000,11000.000,12000.000,9000.000,46559.000,49539.000,2980.000
India,Madhya Pradesh,Mandsaur,"Agriculture Year (Jul - Jun), 2017",551806.000,40593.000,79679.000,44175.000,12913.000,57.000,15552.000,1131.000,728.000,356978.000,635888.000,278910.000
India,Odisha,Kendujhar,"Agriculture Year (Jul - Jun), 2017",646840.000,132000.000,57000.000,79000.000,19000.000,6000.000,34000.000,64000.000,61000.000,194840.000,201905.000,7065.000
India,Jharkhand,Koderma,"Agriculture Year (Jul - Jun), 2013",156999.000,59353.000,8596.000,9765.000,1855.000,1308.000,3331.000,27939.000,21488.000,23364.000,25482.000,2118.000
India,Madhya Pradesh,Chhindwara,"Agriculture Year (Jul - Jun), 2017",1184923.000,477385.000,57230.000,20816.000,53697.000,96.000,28490.000,23837.000,18870.000,504502.000,733787.000,229285.000
India,Himachal Pradesh,Kinnaur,"Agriculture Year (Jul - Jun), 2014",624216.000,38702.000,118000.000,132238.000,321953.000,103.000,3163.000,93.000,1634.000,8330.000,10607.000,2277.000
India,Tamil Nadu,Tenkasi,"Agriculture Year (Jul - Jun), 2013",317540.701,58091.917,48577.941,13926.038,2460.706,4754.178,17175.728,88196.422,19269.333,65088.437,78204.538,13116.101
India,Jammu And Kashmir,Kulgam,"Agriculture Year (Jul - Jun), 2016",47612.000,181.000,4005.000,1710.000,2230.000,867.000,2334.000,507.000,6528.000,29250.000,40695.000,11445.000
India,Meghalaya,West Khasi Hills,"Agriculture Year (Jul - Jun), 2012",,,,,,,,,,,,
India,Meghalaya,East Garo Hills,"Agriculture Year (Jul - Jun), 2017",144086.000,69120.000,5176.000,2195.000,0.000,13778.000,17930.000,10905.000,2486.000,22496.000,25171.000,2675.000
India,Tamil Nadu,Kanchipuram,"Agriculture Year (Jul - Jun), 2011",164070.958,8831.201,54967.343,4052.817,6769.255,4752.101,4252.718,26937.830,12464.225,41043.468,46886.883,5843.415
India,Punjab,Fatehgarh Sahib,"Agriculture Year (Jul - Jun), 2015",114778.000,1062.000,11440.000,241.000,7.000,0.000,0.000,0.000,0.000,102028.000,191219.000,89191.000
India,Madhya Pradesh,Raisen,"Agriculture Year (Jul - Jun), 2011",848746.000,331972.000,41623.000,3620.000,25741.000,109.000,7757.000,1880.000,645.000,435399.000,633972.000,198573.000
India,West Bengal,Medinipur East,"Agriculture Year (Jul - Jun), 2016",396594.000,899.000,105575.000,100.000,15.000,1610.000,10.000,16.000,750.000,287619.000,525526.000,237907.000
India,Jharkhand,Saraikela Kharsawan,"Agriculture Year (Jul - Jun), 2015",237231.000,64972.000,21559.000,16477.000,3557.000,3259.000,11091.000,28870.000,29763.000,57683.000,61038.000,3355.000
India,Odisha,Kendujhar,"Agriculture Year (Jul - Jun), 2011",791957.000,309718.000,51000.000,68000.000,25000.000,5000.000,29000.000,47000.000,76000.000,181239.000,184607.000,3368.000
India,Uttar Pradesh,Bahraich,"Agriculture Year (Jul - Jun), 2013",486062.000,68480.000,57682.000,3337.000,518.000,5968.000,2242.000,5103.000,14488.000,328244.000,513212.000,184968.000
India,Karnataka,Kalaburagi,"Agriculture Year (Jul - Jun), 2015",1094120.000,35316.000,40769.000,35113.000,25855.000,1131.000,9417.000,76188.000,102979.000,767352.000,905244.000,137892.000
India,Meghalaya,South West Garo Hills,"Agriculture Year (Jul - Jun), 2017",86585.000,32583.000,4842.000,1568.000,0.000,5659.000,2957.000,7544.000,2597.000,28835.000,35532.000,6697.000
India,Karnataka,Bengaluru Rural,"Agriculture Year (Jul - Jun), 2011",229519.000,11322.000,39978.000,11124.000,3879.000,12498.000,3898.000,11397.000,9653.000,125770.000,130615.000,4845.000
India,Tamil Nadu,Kallakurichi,"Agriculture Year (Jul - Jun), 2016",333014.713,33060.173,62764.390,26122.318,1922.827,2866.257,4416.507,7212.676,52471.041,142178.524,177731.455,35552.931
India,Punjab,Sangrur,"Agriculture Year (Jul - Jun), 2014",285111.523,769.075,35799.460,199.565,120.686,169.591,23.664,0.000,711.493,247317.989,501156.947,253838.957
India,Uttar Pradesh,Kannauj,"Agriculture Year (Jul - Jun), 2014",208973.000,13462.000,21737.000,5211.000,2099.000,1600.000,3235.000,5480.000,13577.000,142572.000,226356.000,83784.000
India,Tamil Nadu,Mayiladuthurai,"Agriculture Year (Jul - Jun), 2014",133523.116,2277.803,23470.271,16429.878,415.934,3100.821,1029.510,8372.266,4833.387,73593.246,132101.763,58508.516
India,Tamil Nadu,Tenkasi,"Agriculture Year (Jul - Jun), 2012",317540.701,58091.917,48572.888,13926.038,2460.706,4713.812,17317.127,83410.142,26719.036,62329.034,66400.140,4071.105
India,Puducherry,Yanam,"Agriculture Year (Jul - Jun), 2013",2391.000,0.000,1133.000,0.000,0.000,434.000,18.000,114.000,13.000,679.000,913.000,234.000
India,Jammu And Kashmir,Kishtwar,"Agriculture Year (Jul - Jun), 2016",109756.000,58894.000,6181.000,12842.000,3818.000,6605.000,4914.000,143.000,315.000,16044.000,20027.000,3983.000
India,Rajasthan,Bikaner,"Agriculture Year (Jul - Jun), 2014",3041753.000,94650.000,272941.000,27358.000,50608.000,51.000,641905.000,178458.000,189652.000,1586130.000,1928363.000,342233.000
India,Madhya Pradesh,Alirajpur,"Agriculture Year (Jul - Jun), 2014",382659.000,121162.000,26498.000,47759.000,3338.000,0.000,7124.000,2283.000,2796.000,171699.000,213324.000,41625.000
India,West Bengal,Medinipur West,"Agriculture Year (Jul - Jun), 2012",628875.519,116441.875,107593.010,677.921,159.829,3290.049,2224.068,1393.767,49873.572,347221.428,647700.859,300479.431
India,Jharkhand,Lohardaga,"Agriculture Year (Jul - Jun), 2011",153621.000,44355.000,12565.000,4978.000,58.000,1773.000,9305.000,17260.000,28519.000,34808.000,46038.000,11230.000
India,Mizoram,Serchhip,"Agriculture Year (Jul - Jun), 2013",,,,,,,,,,,,
India,Uttar Pradesh,Shravasti,"Agriculture Year (Jul - Jun), 2017",192887.000,34361.000,24890.000,154.000,25.000,159.000,161.000,3486.000,7229.000,122422.000,191286.000,68864.000
India,Punjab,Fazilka,"Agriculture Year (Jul - Jun), 2012",287036.000,2167.000,22811.000,9658.000,0.000,0.000,0.000,0.000,318.000,252082.000,392311.000,140229.000
India,Odisha,Sundargarh,"Agriculture Year (Jul - Jun), 2015",714341.000,180000.000,63000.000,64000.000,35000.000,2000.000,43000.000,49000.000,75000.000,203341.000,207410.000,4069.000
India,Himachal Pradesh,Hamirpur,"Agriculture Year (Jul - Jun), 2016",110224.000,18232.000,12473.000,13854.000,11451.000,0.000,12097.000,1944.000,5332.000,34841.000,69041.000,34200.000
India,Karnataka,Bagalkote,"Agriculture Year (Jul - Jun), 2017",658877.000,81126.000,29853.000,24810.000,3429.000,274.000,2035.000,14953.000,34403.000,467994.000,609716.000,141722.000
India,West Bengal,Murshidabad,"Agriculture Year (Jul - Jun), 2018",532499.000,771.000,128064.000,1280.000,12.000,2460.000,250.000,13.000,649.000,399000.000,937356.000,538356.000
India,Uttar Pradesh,Shravasti,"Agriculture Year (Jul - Jun), 2012",192887.000,34353.000,24409.000,483.000,30.000,1053.000,415.000,1036.000,2550.000,128558.000,197817.000,69259.000
India,Telangana,Medak,"Agriculture Year (Jul - Jun), 2014",275540.684,25960.477,21587.902,14897.377,8198.045,1046.486,5344.637,15127.468,49091.408,134286.883,156980.925,22694.042
India,Jammu And Kashmir,Srinagar,"Agriculture Year (Jul - Jun), 2015",11703.000,700.000,1871.000,595.000,57.000,28.000,54.000,930.000,1558.000,5910.000,8199.000,2289.000
India,Telangana,Ranga Reddy,"Agriculture Year (Jul - Jun), 2013",497398.232,56080.837,56737.516,20069.464,14994.418,3228.428,13060.724,51909.030,83636.351,197681.463,223128.114,25446.651
India,Rajasthan,Sawai Madhopur,"Agriculture Year (Jul - Jun), 2017",497145.000,82887.000,31209.000,32065.000,26453.000,2440.000,10582.000,16095.000,46378.000,249036.000,381623.000,132587.000
